,surface_x,surface_y,bh_x,bh_y,standardized_operator_name,gross_perforated_length,number_of_stages,total_proppant,total_fluid,true_vertical_depth,ffs_frac_type,proppant_intensity,frac_fluid_intensity,average_stage_length,average_proppant_per_stage,average_frac_fluid_per_stage,proppant_to_frac_fluid_ratio,frac_fluid_to_proppant_ratio,bin_lateral_length,pad_id,relative_well_position,batch_frac_classification,well_family_relationship,frac_type,frac_seasoning,horizontal_midpoint_x,horizontal_midpoint_y,horizontal_toe_x,horizontal_toe_y
30005,1473384.315,929113.8649,1478358.559,928356.1815,1137,4376.968504,20.0,288857.1429,1333527.206,5211.614173,Slickwater Crosslink Hybrid,65.99479585,304.66913460000006,363.6318898,10619.57143,78055.68707999999,0.216611361,4.616563029,1.0,117345,Outer Well,Batch-Sequential Frac,Sibling Well,Primary Frac,74.0,1476174.571,928827.7098,1478416.441,928600.5268
30006,1433346.834,951952.2832,1426058.9,953061.4785,1237,6616.141732,20.0,265571.4286,1214704.188,5168.307087,Slickwater Crosslink Hybrid,40.13992434,183.5970626,363.6318898,10619.57143,78055.68707999999,0.2186305369999999,4.573926473999999,1.5,112826,Inner Well,Unknown,Infill Child Well,Primary Frac,74.0,1429299.496,952346.731,1426015.872,952658.0545
30007,1453510.705,942140.3187,1461485.556,940556.4107,1238,7285.433070999999,20.0,250428.5714,1514861.7340000002,5078.740157,Slickwater Crosslink Hybrid,34.37387579,207.9302246,363.6318898,10619.57143,78055.68707999999,0.165314474,6.049077091,1.5,104230,Outer Well,Unknown,Infill Child Well,Primary Frac,74.0,1457815.872,941322.4204,1461547.687,940934.3013
30008,1453543.45,1009754.954,1458428.4630000002,1009018.149,1066,4153.543307,20.0,250428.5714,1514861.7340000002,5284.448819,Slickwater Crosslink Hybrid,34.37387579,207.9302246,363.6318898,10619.57143,78055.68707999999,0.165314474,6.049077091,1.0,108994,Standalone Well,Non-Batch Frac,Standalone Well,Primary Frac,0.0,1456386.958,1009487.349,1458457.5359999998,1009295.763
30009,1480826.046,945998.7707,1475751.671,946074.455,1066,4092.519685,20.0,214285.7143,1268055.196,5232.283465,Slickwater Crosslink Hybrid,52.36033807,309.8470609,363.6318898,10619.57143,78055.68707999999,0.168987687,5.917590916,1.0,111872,Standalone Well,Unknown,Standalone Well,Primary Frac,0.0,1477703.5669999998,945582.9805,1475759.313,945789.6622
30013,1486452.9230000002,947495.1143,1481525.861,948248.6215,1237,4550.19685,20.0,166285.7143,694772.1075,5214.566929,Slickwater Crosslink Hybrid,36.54472977,152.6905605,363.6318898,10619.57143,78055.68707999999,0.2393385,4.178182777,1.0,115372,Standalone Well,Unknown,Standalone Well,Primary Frac,0.0,1483650.9819999998,947751.2354,1481491.2230000002,947965.7471
30014,1480535.502,943726.8483,1475618.7340000002,944475.009,1066,4218.503937,20.0,204285.7143,1210240.187,5240.15748,Slickwater Crosslink Hybrid,48.42610493,286.8884812,363.6318898,10619.57143,78055.68707999999,0.168797662,5.924252665,1.0,102334,Standalone Well,Non-Batch Frac,Standalone Well,Primary Frac,43.0,1477596.909,944068.6921,1475546.6930000002,944289.4894
30016,1437457.355,939533.2921,1432157.625,940375.2434,1237,4887.795276,20.0,274428.5714,958101.6483,5206.692913,Slickwater Crosslink Hybrid,56.14567631,196.0191854,363.6318898,10619.57143,78055.68707999999,0.286429495,3.4912605610000003,1.0,105466,Outer Well,Unknown,Sibling Well,Primary Frac,43.0,1434509.5380000002,939859.5179,1432123.43,940073.0739
30017,1427950.316,949107.9412,1433197.23,948548.7066,1237,4774.606299,20.0,180714.2857,843184.6305,5220.472441,Slickwater Crosslink Hybrid,37.84904438,176.5977292,363.6318898,10619.57143,78055.68707999999,0.214323505,4.665843805,1.0,105453,Outer Well,Unknown,Infill Child Well,Primary Frac,43.0,1430855.866,948994.6042,1433216.139,948858.4811
30019,1444888.503,950555.2557,1439282.9030000002,951396.0651,1050,4928.149606,20.0,180714.2857,843184.6305,5176.1811020000005,Slickwater Crosslink Hybrid,37.84904438,176.5977292,363.6318898,10619.57143,78055.68707999999,0.214323505,4.665843805,1.0,114398,Inner Well,Unknown,Infill Child Well,Primary Frac,43.0,1441600.937,950877.5845,1439083.1409999998,951106.6761
30020,1422458.691,946531.3301,1417139.71,947318.0275,1237,4882.874016,20.0,177285.7143,766103.1186,5239.173228000001,Slickwater Crosslink Hybrid,36.30765687,156.895942,363.6318898,10619.57143,78055.68707999999,0.231412339,4.321290757,1.0,102388,Standalone Well,Unknown,Standalone Well,Primary Frac,43.0,1419526.755,946791.6047,1417106.89,947016.7673
30021,1465963.27,986024.0953,1473382.9519999998,984929.6235,1153,7106.299212999999,20.0,177285.7143,766103.1186,5207.677165,Slickwater Crosslink Hybrid,36.30765687,156.895942,363.6318898,10619.57143,78055.68707999999,0.231412339,4.321290757,1.5,109348,Standalone Well,Unknown,Standalone Well,Primary Frac,43.0,1470119.63,985652.6841,1473426.064,985352.4624
30024,1494257.38,1031892.99,1488791.756,1031713.84,1238,4971.456693,20.0,177285.7143,766103.1186,5347.440945,Crosslink Only,36.30765687,156.895942,363.6318898,10619.57143,78055.68707999999,0.231412339,4.321290757,1.0,112867,Standalone Well,Non-Batch Frac,Standalone Well,Primary Frac,0.0,1491238.91,1031300.525,1488811.095,1031455.392
30025,1439323.56,936618.1088,1431761.03,937762.7598,1237,6937.992126,20.0,291857.1429,1269806.697,5267.7165350000005,Crosslink Only,42.06651399,183.0222164,363.6318898,10619.57143,78055.68707999999,0.229843758,4.350781633,1.5,110443,Standalone Well,Unknown,Standalone Well,Primary Frac,0.0,1435100.273,937021.2308,1431668.2680000002,937337.6957
30026,1493356.864,1025883.586,1485407.176,1026911.731,1238,7337.598425,20.0,291857.1429,444075.0687,5351.377953,Crosslink Only,42.06651399,60.52049226,363.6318898,10619.57143,78055.68707999999,0.229843758,4.350781633,1.5,101135,Standalone Well,Non-Batch Frac,Standalone Well,Primary Frac,29.0,1489149.034,1026115.233,1485313.228,1026521.158
30027,1443793.263,944032.6854,1438189.086,944810.1626,1237,4984.251969,20.0,181857.1429,840286.13,5207.677165,Crosslink Only,36.48634620000001,168.5882125,363.6318898,10619.57143,78055.68707999999,0.216422878,4.62058359,1.0,112777,Inner Well,Unknown,Infill Child Well,Primary Frac,29.0,1440629.564,944266.2751,1438115.695,944449.0456
30028,1485765.017,942928.0024,1480834.7130000002,943684.4151,1237,4518.700787,20.0,167285.7143,778518.6205,5206.692913,Crosslink Only,37.02075489,172.28815469999998,363.6318898,10619.57143,78055.68707999999,0.21487696,4.653826083,1.0,101474,Outer Well,Unknown,Infill Child Well,Primary Frac,29.0,1482979.438,943196.7094,1480801.6919999998,943402.429
30029,1426712.07,941202.1368,1431963.269,940404.7559,1237,4857.283465,20.0,205428.5714,856065.1325,5201.771654,Crosslink Only,42.29289333,176.2436017,363.6318898,10619.57143,78055.68707999999,0.23996839,4.167215527,1.0,103666,Standalone Well,Unknown,Standalone Well,Primary Frac,29.0,1429627.622,940949.2268,1431992.47,940685.5788
30030,1434241.6609999998,956523.0788,1439712.7,955258.6972,1050,4568.897638,20.0,205428.5714,856065.1325,5184.055118,Crosslink Only,42.29289333,176.2436017,363.6318898,10619.57143,78055.68707999999,0.23996839,4.167215527,1.0,102984,Outer Well,Unknown,Infill Child Well,Primary Frac,29.0,1437455.0380000002,955853.4627,1439717.31,955575.5881
30036,1482062.003,954183.4633,1477185.06,954927.1126,1066,4302.165354,20.0,215285.7143,1163931.716,5226.377953,Crosslink Only,50.04124587,270.54555550000003,363.6318898,10619.57143,78055.68707999999,0.184964213,5.406451235,1.0,113532,Outer Well,Unknown,Infill Child Well,Primary Frac,29.0,1479211.686,954537.9939,1477099.736,954729.0635
30037,1481784.283,951999.372,1476806.512,952758.0665,1066,4342.519685,20.0,228571.4286,1303240.202,5245.07874,Crosslink Only,52.63566895,300.1115242,363.6318898,10619.57143,78055.68707999999,0.17538703,5.701675882000001,1.0,102406,Standalone Well,Non-Batch Frac,Standalone Well,Primary Frac,36.0,1478831.606,952270.9225,1476776.0180000002,952474.6521
30038,1470326.245,925994.6679,1462248.499,926999.265,1238,7380.905512,20.0,450857.1429,2174185.336,5288.385827,Crosslink Only,61.08425885,294.5689161,363.6318898,10619.57143,78055.68707999999,0.207368312,4.822337565,1.5,100706,Standalone Well,Unknown,Standalone Well,Primary Frac,36.0,1465865.221,926254.4289,1462151.015,926595.757
30046,1432106.671,959090.3891,1424449.243,960263.6021,1237,7357.283465,20.0,228714.2857,1035400.16,5109.251969,Crosslink Only,31.08678452,140.7313127,363.6318898,10619.57143,78055.68707999999,0.220894582,4.527046297,1.5,100333,Standalone Well,Unknown,Standalone Well,Primary Frac,36.0,1427926.556,959497.2907,1424397.595,959825.9309
30048,1506387.591,1003929.351,1500769.792,1004863.015,1094,4582.677165,20.0,228714.2857,488082.5279,5292.322835,Crosslink Only,31.08678452,106.5059812,363.6318898,10619.57143,78055.68707999999,0.220894582,4.527046297,1.0,107272,Standalone Well,Unknown,Standalone Well,Primary Frac,36.0,1503070.071,1004319.18,1500728.862,1004545.496
